id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13mibz40szfwhcnz22euhk5kpj4cz3dx,The Dood,13 hours ago,1462558981764,"So, how many times did Goku summon Porunga to revive ""Chi-Chi""?",0,false,0,,,,,,
z132fr2q1vmjgbf2t23ig1fo2yinvvzba04,Luna CrystalWolf45,13 hours ago,1462558981765,"Gohan: And I want you to be a better father, but we don't always get what we want.",1,true,1,,,,,,
,,,,,,,,z132fr2q1vmjgbf2t23ig1fo2yinvvzba04.1462515263960910,22kingdomheartsfan,12 hours ago,1462558982224,+Luna CrystalWolf45 Goku flips off Gohan,1
z12cjlvxpxe0g3m3022nvb3rrsb2e3bgv04,Unspherdcomb6,13 hours ago,1462558981765,Gohan seems to never age and goku seems to never get older either hmmmm....,0,false,0,,,,,,
z13wjzzb5ky1fpsa404cf3iajr2xfvfraec,dominick armstrong,13 hours ago,1462558981766,XD this is funny,0,false,0,,,,,,
z131jfewevzijrj2a230vjeo0vfwghasz,dragnet53,13 hours ago,1462558981768,This game sucks. lol,0,false,0,,,,,,
z12kgr2ywzustdco204cfj2h1y2avlroseo,Kbot 12,13 hours ago,1462558981768,Gokus gonna drill Chi Chi?,0,false,0,,,,,,
z12vxhqyft2thv30r235sxspatn1cto0k,Luckygirl,13 hours ago,1462558981769,And that's how....wait I already made this joke with Vegeta. Darn.,0,false,0,,,,,,
z13ednnx0ljbghbvl23hc5ng3uuasxai304,Tristen Howard,13 hours ago,1462558981769,My drill is the drill that will pierce your soul,0,false,0,,,,,,
z122jzoo2lejsdmto23xjffzlqrfcr3t3,Floyd Broussard,13 hours ago,1462558981770,"i love how they make the main character, of the show of my time, a mental retard",0,true,3,,,,,,
,,,,,,,,z122jzoo2lejsdmto23xjffzlqrfcr3t3.1462513905074605,Meshifuari Arimota,12 hours ago,1462558982474,Well.... at least it's not Goku from Dragon ball Evolution,0
,,,,,,,,z122jzoo2lejsdmto23xjffzlqrfcr3t3.1462514192836727,ThisName DoesntMatter,12 hours ago (edited),1462558982476,Simpleton* there's a difference.,0
,,,,,,,,z122jzoo2lejsdmto23xjffzlqrfcr3t3.1462539981845890,Floyd Broussard,5 hours ago,1462558982477,+ThisName DoesntMatter HA,0
z13ffta4lpqvijjih04cj1vahzbrghgrmsk0k,Zachary Gearhart,13 hours ago,1462558981770,can goku show us bioshock,0,false,0,,,,,,
z12ai5dblordypord04cifvqxzauc1x5kec,ZenRules,14 hours ago,1462558981771,goku is gonna show you impossible quiz,0,true,1,,,,,,
,,,,,,,,z12ai5dblordypord04cifvqxzauc1x5kec.1462540720328978,Alexano Boanerger,5 hours ago,1462558982731,+ZenRules Hmm. Which would be better. Vegeta or Goku?,0
z124fv5r2r2zfluuv23vzxezhkrvgv0ne,Cardgames4ever,14 hours ago,1462558981772,There is a Doctor Goku animation series in México,11,true,2,,,,,,
,,,,,,,,z124fv5r2r2zfluuv23vzxezhkrvgv0ne.1462545953566666,Slash Ser,3 hours ago,1462558982942,I came to say that exact thing haha...,0
,,,,,,,,z124fv5r2r2zfluuv23vzxezhkrvgv0ne.1462549126790700,Shelton Pires Pires,2 hours ago,1462558982943,lol true,0
z12hyjkoetqdyjumu23qhnpyql3zh33uq,WAG Jyaku,14 hours ago,1462558981773,Just imagining Masako recording these doing both voices is so funny,0,false,0,,,,,,
z13rdxwiexmgxz3th22lzjei2ryof1a4v04,D'andre,14 hours ago,1462558981773,Goku...just stick with dragon balls ok,1,true,1,,,,,,
,,,,,,,,z13rdxwiexmgxz3th22lzjei2ryof1a4v04.1462509728649180,PivtWolf,13 hours ago,1462558983200,"Yes, stick those dragon balls in there and she'll be good as new",0
z12eivr4erj2jfjnl234ijpwryjguxhh204,Kbennett 365,14 hours ago,1462558981773,Gooood........ Dammit............ Goku...........,0,false,0,,,,,,
z13nvvuqvprkxntqw04cj5qpvzzjvtnasnw0k,Son Gohan,14 hours ago,1462558981774,Really dad,0,false,0,,,,,,
z122h5coctipuxyog04ci1bawsblsr2imrk0k,Adaptive Savage,14 hours ago,1462558981774,just get krillin aka Dr senzu bean and chi chi will be fine,1,false,0,,,,,,
z13svpwg5x3yfxqmn22wcbfoqtmyxddjr04,Bobby Rare,14 hours ago,1462558981775,Gather the dragon balls and wish for a new chi chi.. again,0,false,0,,,,,,
z123irxzokf5xrahl04cjvax2rj4uxehfbo,Gerald Kamp,14 hours ago,1462558981776,Goku and Vegeta Gonna Show You...The Sims. Not sure why i want to see that but i do.,2,false,0,,,,,,
z12jzxdyuunvidea304ccxlyovqrht4xqks0k,Ningee,14 hours ago,1462558981776,"Vegeta and Goku should try to play ""Keep Talking and Nobody explodes"" together. I think that one would be great.",12,true,3,,,,,,
,,,,,,,,z12jzxdyuunvidea304ccxlyovqrht4xqks0k.1462515551545815,AnchorArm,12 hours ago,1462558983454,"Yes, yes, and yes",0
,,,,,,,,z12jzxdyuunvidea304ccxlyovqrht4xqks0k.1462515630043397,AnchorArm,12 hours ago,1462558983455,That could actually happen! They don't need to be in the same part of the world to play!,0
,,,,,,,,z12jzxdyuunvidea304ccxlyovqrht4xqks0k.1462533379509936,Dylansgames,7 hours ago,1462558983456,"vegeta"" ok click the button"" goku: are you sure best buddy? the button says detonate.....that sounds scary"" vegeta:.....""yes press the button right now, it'll uhhh...give you muffins!"" goku: muffin! clicks button and explodes vegeta: evil laughter goku: that wasn't very nice best buddy.........",0
z12jw5tbvv3rytcec23gybbjapjfztzat04,Rob Rob,14 hours ago,1462558981777,who else watched this and was like its the thought that counts,0,false,0,,,,,,
z125fhb4dmjrxxuwb04cexmpbujrh1k5t3c,Tyler Ritchie,14 hours ago,1462558981777,i love the doctor who achievement.,0,false,0,,,,,,
z12jgpmp3tbayb5ie04cdtvwrt2sd1aqj0k,dudebladeX,14 hours ago,1462558981777,"I kinda want to see a playthrough of Injustice, so Goku can then say ""Oh, hey Superman! I fought him twice... I died those times."" Same reason I want to see Vegeta play a Sonic game that has Shadow in it. I want to hear him say ""Didn't I already kill this guy?""",13,true,3,,,,,,
,,,,,,,,z12jgpmp3tbayb5ie04cdtvwrt2sd1aqj0k.1462515552056330,Dragon knigth omega,12 hours ago,1462558983746,Yes just yes.,0
,,,,,,,,z12jgpmp3tbayb5ie04cdtvwrt2sd1aqj0k.1462525408500744,Sylvester Bukhave Edström,9 hours ago,1462558983746,This is too perfect,0
,,,,,,,,z12jgpmp3tbayb5ie04cdtvwrt2sd1aqj0k.1462527600645824,cykastudios advanced producer,8 hours ago,1462558983748,N O L I M I T S,0
z13wjzk45xbaebr2r23icxlj5qz2fh5tu,Timothy McLean,14 hours ago,1462558981778,I honestly expected more needley stuff.,0,false,0,,,,,,
z13lzb5pxwu2jzofp23ajhwwbpbfg5gfy,asmcint,14 hours ago,1462558981779,I wanna know how Goku can think anyone doesn't need ribs after Raditz had previously broken so many of them. Surely his memory isn't so foggy as to forget the fight that spawned his inaugural death.,0,true,1,,,,,,
,,,,,,,,z13lzb5pxwu2jzofp23ajhwwbpbfg5gfy.1462533538095962,Dylansgames,7 hours ago,1462558983970,"maybe this was before raditz? I think that these all take place at different times, some might take place in the hyperactive slime maimer, another night take place after freezer, ect.",0
z130vl0jjpe3tnchz04citozkoz0wlyjrss0k,l3loodknight,14 hours ago (edited),1462558981780,I will admit i was a little hesitant to watch Goku play doctor. Next we should see how he cleans up blood in Viscera Cleanup Detail!,0,false,0,,,,,,
z13dwbc4kxzdetoue23ajvc4byiadxxol04,animegx45,14 hours ago,1462558981781,It occurs to me that Gohan is a bit of an asshole.,0,false,0,,,,,,
z12dfv1aaxamglrto23ucvqqrnbed1xvi,Green Shadow2001,14 hours ago,1462558981781,goku plays 60 seconds,0,false,0,,,,,,
z12mddnrjpydxbfms22mitwourfiw1fyw04,Blight Films,14 hours ago,1462558981782,Hi.,0,false,0,,,,,,
z13su5eg3tjdhpn0s231djqhxsn2u515a04,Dylan Punter,15 hours ago,1462558981782,... did Goku do BETTER than Vegeta on the death counter? HOW!!?,0,true,1,,,,,,
,,,,,,,,z13su5eg3tjdhpn0s231djqhxsn2u515a04.1462530672390496,Dark Stalker,7 hours ago,1462558984197,His father was a great scientists.,0
z12hglwzdobktzqbq04cghtwywaxcjdjuws0k,Arturo Ramírez,15 hours ago,1462558981783,"There actually used to exist a show named ""Dr.Goku's Show"" (Originaly ""el show del Dr.Goku) in the Hispanic side of youtube.",2,true,1,,,,,,
,,,,,,,,z12hglwzdobktzqbq04cghtwywaxcjdjuws0k.1462505566766688,raul macias,14 hours ago,1462558984402,Yeah that's what I was gonna say lol,0
z13uglhyyrvetd04p04cepm4hmnoc3fh4oo0k,freddo rictus,15 hours ago,1462558985802,I like this video,0,false,0,,,,,,
z12hvdwjdmbddzqtk232jdbxnwqpjr4bv04,Dynn The Innkeeper,15 hours ago,1462558985803,that mafia impression killed me.,0,false,0,,,,,,
z12jtzmxntfsxxokf23wd1tymvbwtdrqw04,Michael Roitero,15 hours ago,1462558985804,Wheres dbz abridged? You guys missed like 3 months!!,0,true,1,,,,,,
,,,,,,,,z12jtzmxntfsxxokf23wd1tymvbwtdrqw04.1462504454475126,Jaden Curtis,15 hours ago,1462558986041,DATA NOT FOUND,0
z12vejaymlicwdlwq04cfjzaarqqebhzzq40k,NecroMaster X,15 hours ago,1462558985805,Oh god... just imagine if Goku had to perform BRAIN SURGERY on Chi-Chi. ..... ....ohdeargod...,2,true,1,,,,,,
,,,,,,,,z12vejaymlicwdlwq04cfjzaarqqebhzzq40k.1462513190824517,Paul Schadow,12 hours ago,1462558986400,"Imagine him performing ANY kind of surgery... Yep, never going to the hospital again.",0
z134sfaaluyuxn5vl22jdt4rkkrgjto1n,Naku Mun,15 hours ago,1462558985806,How does Goku know what a millimeter is?!,0,false,0,,,,,,
z13au50wdvvvyd0h404cglii3yrhyfngq4g,Shiny Salamandre,15 hours ago,1462558985806,I need a fanart of Mafia!Goku now,0,false,0,,,,,,
z12uux2yvnjwxj1bf04citwxqt3su1owxsc0k,kakarotteno,15 hours ago,1462558985807,In Mexico Dr. Goku is actually a thing.,0,false,0,,,,,,
z13zznsgkyjlthtxi04cjrbgsvbczzzpjo00k,/a/ Sings Punished Roy,15 hours ago,1462558985808,"There is a Mexican Parody called Doctor Goku, actually.",1,false,0,,,,,,
